SchoolName,Location_Code,District,Zip,Economic_Need_Index,School_Income_Estimate,Minorities,Black_or_Hispanic,Percent Hispanic,White,Student_Attendance_Rate,Percent_of_Students_Chronically_Absent,Rigorous_Instruction,Collaborative_Teachers,Supportive_Environment,Effective_School_Leadership,Strong_Family-Community_Ties,Trust,Average_ELA_Proficiency,Average_Math_Proficiency,ELAPassRate,ELApass,ELAWhiteRate,MathTesters,Mathpass,Mathpassrate,MathWhitePass,ELA_limited_pass,ELA_eco_pass,Math_limited_pass,Math_eco_pass,Latitude,Longitude
I.S._49_BERTA_A._DREYFUS,31R49,31,134,0.745,,0.88,0.76,0.41,0.12,0.91,0.3,0.81,0.8,0.82,0.69,0.68,0.84,2.31,2.19,0.5,37,0.243,727,14,0.19,0.214,,0.757,0.71,0.929,40.620483,-74.080771
P.S._5_FRANK_HANKINSON,31R5,31,136,0.234,82269.5,0.29,0.18,0.15,0.71,0.95,0.11,0.96,0.95,0.97,0.9,0.86,0.96,3.29,3.55,0.374,163,0.73,44,228,0.518,0.724,,0.172,,0.167,40.561488,-74.124926
I.S._51_EDWIN_MARKHAM,31R51,31,132,0.64,,0.73,0.66,0.44,0.27,0.91,0.29,0.85,0.86,0.8,0.8,0.77,0.88,2.47,2.32,0.57,69,0.435,1145,63,0.55,0.46,,0.536,,0.413,40.623011,-74.145295
P.S._52_JOHN_C._THOMPSON,31R52,31,135,0.398,69961.21,0.32,0.21,0.2,0.68,0.94,0.17,0.93,0.93,0.94,0.85,0.86,0.94,2.7,2.95,0.18,24,0.667,228,5,0.219,0.64,,0.625,0.4,0.66,40.582437,-74.088696
THE_BARBARA_ESSELBORN_SCHOOL,31R53,31,138,0.24,82129.41,0.23,0.15,0.13,0.77,0.95,0.13,0.98,0.97,0.99,0.91,0.87,0.96,2.8,3.14,0.16,34,0.853,325,78,0.24,0.821,0.29,0.353,,0.372,40.552128,-74.137382
P.S._54_CHARLES_W._LENG,31R54,31,1314,0.439,78381.47,0.64,0.3,0.24,0.36,0.94,0.16,0.9,0.82,0.92,0.67,0.82,0.85,2.78,3.18,0.159,55,0.4,349,93,0.266,0.323,,0.418,,0.538,40.602779,-74.137628
P.S._55_HENRY_M._BOEHM,31R55,31,1312,0.278,9169,0.15,0.12,0.11,0.85,0.95,0.11,0.95,0.91,0.89,0.8,0.86,0.9,2.8,2.99,0.141,43,0.837,34,59,0.194,0.814,,0.29,,0.271,40.536389,-74.163422
P.S._56_THE_LOUIS_DESARIO_SCHOOL,31R56,31,139,0.25,819.28,0.19,0.14,0.13,0.81,0.95,0.12,0.93,0.89,0.93,0.73,0.82,0.88,3.11,3.27,0.226,72,0.861,316,8,0.253,0.85,,0.25,,0.275,40.54196,-74.213967
P.S._57_HUBERT_H._HUMPHREY,31R57,31,134,0.845,43857.6,0.93,0.88,0.34,0.7,0.9,0.36,0.92,0.91,0.89,0.82,0.84,0.94,2.33,2.25,0.44,14,,32,9,0.28,,,0.714,,0.556,40.611011,-74.083588
SPACE_SHUTTLE_COLUMBIA_SCHOOL,31R58,31,1314,0.357,75172.27,0.47,0.31,0.25,0.53,0.94,0.16,0.96,0.97,0.94,0.88,0.81,0.97,2.75,2.77,0.115,44,0.386,385,42,0.19,0.45,,0.364,,0.45,40.583066,-74.160687
P.S._6_ALICE_AUSTEN,31R6,31,1314,0.356,79967.66,0.44,0.3,0.26,0.56,0.95,0.1,0.85,0.84,0.91,0.78,0.84,0.88,2.65,2.75,0.157,67,0.537,43,48,0.112,0.479,,0.57,,0.563,40.610556,-74.162328
I.S._61_WILLIAM_A_MORRIS,31R61,31,131,0.717,,0.84,0.78,0.44,0.16,0.91,0.29,0.81,0.85,0.81,0.75,0.74,0.86,2.45,2.32,0.69,73,0.274,97,28,0.29,0.429,,0.562,,0.5,40.634527,-74.097992
MARSH_AVENUE_SCHOOL_FOR_EXPEDITIONARY_LEARNING,31R63,31,1314,0.317,,0.38,0.27,0.2,0.62,0.95,0.1,0.94,0.88,0.9,0.85,0.76,0.86,3.3,3.1,0.211,9,0.611,395,83,0.21,0.59,,0.378,,0.337,40.581969,-74.15936
P.S._65_THE_ACADEMY_OF_INNOVATIVE_LEARNING,31R65,31,131,0.53,58183.51,0.73,0.63,0.41,0.27,0.95,0.12,0.98,0.97,0.98,0.9,0.89,0.97,2.75,2.93,0.193,36,0.528,187,48,0.257,0.563,,0.333,,0.292,40.633709,-74.078261
P.S._69_DANIEL_D._TOMPKINS,31R69,31,1314,0.371,81128.29,0.41,0.25,0.22,0.59,0.95,0.12,0.98,0.94,0.96,0.86,0.82,0.92,2.74,3,0.148,68,0.338,46,16,0.23,0.5,,0.456,0.9,0.396,40.591227,-74.15756
I.S._72_ROCCO_LAURIE,31R72,31,1314,0.366,,0.5,0.29,0.24,0.5,0.94,0.17,0.89,0.93,0.86,0.87,0.69,0.93,2.83,2.79,0.138,169,0.414,1194,188,0.157,0.362,,0.53,0.11,0.569,40.59247,-74.158532
P.S._74_FUTURE_LEADERS_ELEMENTARY_SCHOOL,31R74,31,131,0.817,48219.48,0.94,0.87,0.63,0.6,0.92,0.29,0.83,0.83,0.81,0.76,0.86,0.88,2.26,2.34,0.34,5,,149,7,0.47,,,0.2,0.143,0.286,40.638837,-74.079494
I.S._75_FRANK_D._PAULO,31R75,31,1312,0.27,,0.21,0.11,0.1,0.79,0.95,0.12,0.92,0.94,0.85,0.9,0.74,0.92,3.5,3.16,0.235,312,0.75,1197,312,0.261,0.75,,0.298,,0.38,40.544369,-74.197201
P.S._78,31R78,31,134,0.884,38859.51,0.95,0.91,0.49,0.5,0.9,0.41,0.91,0.9,0.77,0.85,0.84,0.94,2.11,2.2,0.14,5,,354,14,0.4,0.71,,1,,1,40.622418,-74.079229
THE_MICHAEL_J._PETRIDES_SCHOOL,31R8,31,131,0.366,6775.3,0.52,0.42,0.22,0.48,0.95,0.1,0.93,0.92,0.87,0.9,0.8,0.92,2.83,2.88,0.128,73,0.699,569,98,0.172,0.673,,0.31,,0.245,40.608441,-74.105262
STATEN_ISLAND_SCHOOL_OF_CIVIC_LEADERSHIP,31R861,31,1314,0.569,67543.1,0.77,0.63,0.41,0.23,0.94,0.17,0.94,0.91,0.85,0.82,0.81,0.9,2.79,2.91,0.18,11,0.257,564,124,0.22,0.25,,0.663,0.8,0.742,40.620326,-74.164432
P.S./I.S._45_HORACE_E._GREENE,32K45,32,1127,0.824,372.6,0.99,0.95,0.47,0.1,0.9,0.37,0.9,0.89,0.95,0.78,0.85,0.94,2.4,2.49,0.63,27,,431,22,0.51,,,0.556,,0.727,40.686658,-73.910178
P.S._75_MAYDA_CORTIELLA,32K75,32,11221,0.856,3559.6,0.98,0.96,0.74,0.2,0.91,0.35,0.91,0.87,0.87,0.71,0.81,0.83,2.16,2.3,0.11,2,,181,3,0.17,,,0.5,,0.667,40.693254,-73.921321
P.S._86_THE_IRVINGTON,32K86,32,11237,0.881,4532.62,0.99,0.95,0.94,0.1,0.95,0.16,0.93,0.95,0.95,0.92,0.85,0.99,2.24,2.41,0.27,5,,183,6,0.33,,,,,0.167,40.700748,-73.91766
P.S._16_EDWARD_EVERETT_HALE,32K16,32,11221,0.847,41958.4,0.99,0.98,0.86,0.1,0.92,0.33,0.96,0.94,0.96,0.86,0.83,0.96,2.12,2.37,0.5,1,,229,6,0.26,,,,0.167,,40.693691,-73.913234
P.S._116_ELIZABETH_L_FARRELL,32K116,32,11237,0.842,38932.96,1,0.98,0.94,,0.94,0.21,0.9,0.81,0.9,0.63,0.79,0.83,2.37,2.68,0.28,7,,253,19,0.75,,,0.571,,0.947,40.698057,-73.916588
P.S._123_SUYDAM,32K123,32,11237,0.859,44858.4,0.99,0.94,0.9,0.1,0.95,0.17,0.9,0.94,0.94,0.88,0.89,0.97,2.22,2.36,0.12,4,,348,11,0.32,,,,,,40.703905,-73.922574
P.S._145_ANDREW_JACKSON,32K145,32,1126,0.855,4352.4,0.98,0.97,0.94,0.2,0.93,0.24,0.91,0.91,0.93,0.83,0.82,0.96,2.26,2.29,0.38,12,,32,2,0.63,,,0.917,,0.75,40.701446,-73.932301
P.S._151_LYNDON_B._JOHNSON,32K151,32,11237,0.892,41236.54,0.92,0.92,0.73,0.8,0.93,0.28,0.84,0.85,0.87,0.78,0.87,0.89,2.2,2.1,0.29,4,,143,2,0.14,,,0.5,,0.5,40.693371,-73.908233
J.H.S._162_THE_WILLOUGHBY,32K162,32,11237,0.845,,0.98,0.95,0.92,0.2,0.91,0.31,0.89,0.83,0.84,0.78,0.77,0.86,2.23,2.23,0.32,14,,454,12,0.26,0.83,,0.786,,0.75,40.706871,-73.92002
P.S._274_KOSCIUSKO,32K274,32,11221,0.833,4168.16,0.99,0.95,0.85,0.1,0.92,0.31,0.91,0.88,0.95,0.81,0.85,0.93,2.2,2.42,0.6,13,,219,1,0.46,,,,0.1,,40.694186,-73.928157
J.H.S._291_ROLAND_HAYES,32K291,32,11221,0.839,,0.97,0.96,0.81,0.3,0.89,0.36,0.96,0.97,0.88,0.89,0.78,0.93,2.17,2.1,0.16,5,,324,1,0.3,,,1,,1,40.695648,-73.915406
P.S._299_THOMAS_WARREN_FIELD,32K299,32,11221,0.893,39617.18,0.98,0.98,0.51,0.2,0.92,0.29,0.95,0.92,0.93,0.85,0.98,0.93,2.25,2.52,0.35,4,,119,7,0.59,,,,0.143,,40.690997,-73.91785
I.S._347_SCHOOL_OF_HUMANITIES,32K347,32,11221,0.821,,0.99,0.96,0.89,0.1,0.92,0.24,0.86,0.9,0.82,0.84,0.81,0.93,2.25,2.3,0.25,7,,284,18,0.63,,,0.571,,0.667,40.700818,-73.927587
"I.S._349_MATH,_SCIENCE_&_TECH.",32K349,32,11211,0.863,,1,0.99,0.95,,0.94,0.18,0.85,0.91,0.83,0.79,0.78,0.92,2.25,2.26,0.14,4,,292,3,0.1,,,0.25,,0.333,40.700818,-73.927587
P.S._376,32K376,32,11237,0.88,38851.58,0.98,0.97,0.9,0.2,0.95,0.13,0.96,0.97,0.98,0.92,0.81,0.95,2.58,2.76,0.133,38,,291,63,0.216,,,0.816,0.32,0.857,40.698048,-73.920166
P.S._377_ALEJANDRINA_B._DE_GAUTIER,32K377,32,11221,0.819,36894.7,0.98,0.97,0.85,0.2,0.91,0.32,0.9,0.85,0.85,0.73,0.81,0.89,2.14,2.22,0.7,2,,269,5,0.19,,,0.5,,0.4,40.693817,-73.914879
J.H.S._383_PHILIPPA_SCHUYLER,32K383,32,11237,0.643,,0.99,0.93,0.5,0.1,0.96,0.1,0.89,0.9,0.85,0.84,0.77,0.92,2.9,2.72,0.24,184,,817,83,0.12,,,0.75,,0.819,40.697892,-73.919072
P.S._/I.S._384_FRANCES_E._CARTER,32K384,32,1127,0.863,3683.45,0.99,0.97,0.85,0.1,0.93,0.23,0.88,0.91,0.93,0.78,0.79,0.92,2.39,2.37,0.63,22,,363,5,0.14,,,0.818,,0.8,40.68977,-73.904832
ALL_CITY_LEADERSHIP_SECONDARY_SCHOOL,32K554,32,11237,0.667,,0.95,0.89,0.77,0.5,0.97,0.8,0.92,0.99,0.96,0.92,0.83,0.98,3.28,3.47,0.413,74,0.54,12,53,0.442,0.75,,0.878,,0.887,40.697591,-73.913097
EVERGREEN_MIDDLE_SCHOOL_FOR_URBAN_EXPLORATION,32K562,32,1127,0.848,,0.98,0.96,0.69,0.2,0.92,0.25,0.88,0.95,0.89,0.92,0.79,0.95,2.11,1.95,0.8,2,,268,2,0.7,,,0.5,,0.5,40.688922,-73.91033
BEGINNING_WITH_CHILDREN_CHARTER_SCHOOL_II,84K37,14,1126,0.795,477.78,0.99,0.96,0.65,0.1,0.95,0.14,0.94,0.98,1,0.92,0.9,0.98,,,0.76,7,,92,42,0.457,,,0.429,0.24,0.452,40.703878,-73.953472
SUCCESS_ACADEMY_CHARTER_SCHOOL_-_BED-STUY_2,84K125,14,1126,0.714,38458.24,0.99,0.95,0.25,0.1,1,,0.91,0.93,0.99,0.85,0.95,0.95,,,0.328,41,,125,12,0.816,,,0.512,,0.48,40.697704,-73.943342
SUCCESS_ACADEMY_CHARTER_SCHOOL_-_COBBLE_HILL,84K129,15,1121,0.432,7496.26,0.71,0.63,0.3,0.29,1,,0.9,0.92,1,0.84,0.95,0.96,,,0.5,78,0.295,156,128,0.821,0.273,,0.321,,0.344,40.685159,-73.993634
SUCCESS_ACADEMY_CHARTER_SCHOOL_-_WILLIAMSBURG,84K182,14,11211,0.674,4451.44,0.91,0.85,0.54,0.9,1,,0.97,0.96,1,0.86,0.97,0.99,,,0.238,4,0.1,168,117,0.696,,,0.45,,0.598,40.711863,-73.960049
EXPLORE_EXCEED_CHARTER_SCHOOL,84K333,17,11238,0.716,4524.23,1,0.94,0.16,,0.94,0.16,0.92,0.93,0.92,0.88,0.86,0.96,2.23,2.65,0.32,8,,247,16,0.65,,,0.75,,0.938,40.677036,-73.960074
WILLIAMSBURG_COLLEGIATE_CHARTER_SCHOOL,84K355,14,11211,0.713,,0.98,0.98,0.63,0.2,0.97,0.4,0.91,0.97,0.87,0.93,0.85,0.95,2.62,2.97,0.7,23,,253,48,0.19,,,0.696,,0.771,40.705915,-73.962068
ACHIEVEMENT_FIRST_CROWN_HEIGHTS_CHARTER_SCHOOL,84K356,17,1123,0.57,4477.39,1,0.99,0.04,,0.98,0.1,0.84,0.84,0.81,0.77,0.85,0.85,2.59,2.93,0.94,5,,535,147,0.275,,,0.58,,0.694,40.662087,-73.936458
KIPP_AMP_CHARTER_SCHOOL,84K357,17,11213,0.719,36954.18,0.99,0.96,0.09,0.1,0.95,0.16,0.84,0.82,0.81,0.77,0.83,0.9,2.48,2.73,0.62,21,,338,38,0.112,,,0.95,,0.921,40.672272,-73.937164
ACHIEVEMENT_FIRST_EAST_NEW_YORK_CHARTER_SCHOOL,84K358,19,1127,0.693,35515.31,1,0.98,0.16,,0.98,0.2,0.91,0.91,0.86,0.84,0.89,0.89,2.69,2.95,0.127,56,,44,143,0.325,,,0.857,,0.818,40.663784,-73.893259
LAUNCH_EXPEDITIONARY_LEARNING_CHARTER_SCHOOL,84K36,16,11213,0.748,,0.99,0.98,0.15,0.1,0.95,0.13,0.8,0.83,0.8,0.84,0.78,0.87,2.16,2.2,0.37,1,,269,6,0.22,,,0.4,,0.5,40.675732,-73.935082
HELLENIC_CLASSICAL_CHARTER_SCHOOL,84K362,15,11215,0.484,52361.11,0.72,0.66,0.4,0.28,0.96,0.7,0.96,0.94,0.94,0.91,0.85,0.95,2.94,3.34,0.26,65,0.415,314,111,0.354,0.423,,0.415,,0.423,40.662963,-73.992106
SUCCESS_ACADEMY_CHARTER_SCHOOL_-_BED-STUY_1,84K367,14,1126,0.75,3892.22,0.99,0.96,0.27,0.1,,1,1,0.96,0.96,0.89,0.96,0.97,3.3,4.16,0.483,98,,23,191,0.941,,,0.52,,0.56,40.696726,-73.947309
EXPLORE_EXCEL_CHARTER_SCHOOL,84K379,18,11236,0.538,57512.74,1,0.96,0.05,,0.96,0.1,0.83,0.81,0.78,0.79,0.84,0.87,2.28,2.5,0.61,18,,295,35,0.119,,,0.556,,0.657,40.642544,-73.90803
INVICTUS_PREPARATORY_CHARTER_SCHOOL,84K386,19,1128,0.73,,1,0.96,0.19,,0.95,0.14,0.78,0.71,0.8,0.65,0.79,0.79,2.3,2.44,0.42,12,,288,14,0.49,,,0.5,,0.714,40.670064,-73.874556
TEACHING_FIRMS_OF_AMERICA-PROFESSIONAL_PREPARATORY_CHARTER_SCHOOL,84K46,16,11221,0.818,36971.47,0.99,0.94,0.2,0.1,0.92,0.26,0.95,0.93,0.92,0.89,0.9,0.95,2.72,2.49,0.94,17,,182,6,0.33,,,0.824,,1,40.688447,-73.935295
ACHIEVEMENT_FIRST_ENDEAVOR_CHARTER_SCHOOL,84K58,13,11238,0.692,42984.69,1,0.99,0.11,,0.98,0.1,0.94,0.93,0.84,0.9,0.88,0.92,2.62,2.98,0.131,7,,534,137,0.257,,,0.671,,0.686,40.682396,-73.965924
LEADERSHIP_PREP_BEDFORD_STUYVESANT_UNCOMMON_PREP_CHARTER_SCHOOL,84K517,13,11216,0.673,41399.29,0.99,0.96,0.09,0.1,0.96,0.12,0.92,0.89,0.94,0.83,0.87,0.94,2.79,3.3,0.181,84,,411,154,0.375,,,0.738,,0.753,40.681896,-73.945611
COMMUNITY_ROOTS_CHARTER_SCHOOL,84K536,13,1125,0.362,61778.93,0.61,0.48,0.16,0.39,1,,0.91,0.93,0.86,0.89,0.97,0.93,2.86,2.86,0.144,41,0.659,278,51,0.183,0.588,,,,0.39,40.695143,-73.977889
ACHIEVEMENT_FIRST_BUSHWICK_CHARTER_SCHOOL,84K538,32,11237,0.718,,1,0.99,0.6,,0.98,0.1,0.93,0.93,0.9,0.88,0.89,0.94,2.73,3.27,0.163,91,,56,254,0.454,,0.11,0.769,,0.862,40.697892,-73.919072
EXCELLENCE_BOYS_CHARTER_SCHOOL,84K593,16,11233,0.652,41262.87,0.99,0.96,0.08,0.1,0.94,,0.89,0.88,0.77,0.84,0.86,0.85,2.63,3.2,0.124,52,,397,121,0.35,,,0.577,,0.72,40.683447,-73.925849
KINGS_COLLEGIATE_CHARTER_SCHOOL,84K68,18,11212,0.477,,1,0.99,0.02,,0.97,0.5,0.84,0.89,0.86,0.89,0.85,0.94,2.67,2.99,0.71,23,,253,42,0.166,,,0.739,,0.738,40.677469,-73.942071
ACHIEVEMENT_FIRST_BROWNSVILLE_CHARTER_SCHOOL,84K626,23,11233,0.735,35872.33,1,0.99,0.11,,0.98,0.4,0.91,0.91,0.83,0.84,0.87,0.91,2.59,2.78,0.132,69,,526,131,0.249,,,0.812,,0.779,40.674493,-73.913246
BEDFORD_STUYVESANT_COLLEGIATE_-UNCOMMON_COLLEGIATE_CHARTER_HIGH_SCHOOL,84K648,16,11221,0.69,,1,0.95,0.18,,0.97,0.6,0.93,0.97,0.88,0.91,0.89,0.93,2.49,2.8,0.85,27,,248,28,0.113,,,0.852,,0.679,40.687938,-73.932378
LA_CIMA_CHARTER_SCHOOL,84K649,16,11221,0.763,37646.78,0.98,0.92,0.24,0.2,1,,0.84,0.84,0.87,0.79,0.86,0.91,2.37,2.82,0.62,11,,176,17,0.97,,,0.727,,0.76,40.687938,-73.932378
PAVE_ACADEMY_CHARTER_SCHOOL,84K651,15,11231,0.776,33133.86,0.97,0.94,0.52,0.3,0.97,,0.9,0.84,0.83,0.78,0.88,0.92,2.56,2.84,0.111,31,,28,41,0.146,,,0.516,,0.537,40.675877,-74.003636
BROOKLYN_ASCEND_CHARTER_SCHOOL,84K652,18,11212,0.66,45876.16,1,0.98,0.03,,0.97,0.4,0.84,0.87,0.83,0.8,0.84,0.89,2.55,2.56,0.15,69,,66,124,0.188,,,0.681,,0.72,40.662056,-73.920703
ACHIEVEMENT_FIRST_ASPIRE_CHARTER_SCHOOL,84K68,19,1128,,35778.71,1,0.97,0.23,,,,,,,,,,,,0.42,4,,96,27,0.281,,,0.5,,0.852,40.666256,-73.876405
CITIZENS_OF_THE_WORLD_CHARTER_SCHOOL_1_WILLIAMSBURG,84K689,14,11222,,41476.71,0.91,0.88,0.63,0.9,,,,,,,,,,,0.23,1,,45,4,0.89,,,,,,40.719769,-73.947968
CITIZENS_OF_THE_WORLD_CHARTER_SCHOOL_NEW_YORK_2_CROWN_HEIGHTS,84K692,17,11213,,4623.6,0.99,0.96,0.06,0.1,,,,,,,,,,,,,,49,4,0.82,,,,,0.25,40.663936,-73.93606
BROOKLYN_CHARTER_SCHOOL,84K71,14,1126,0.757,38916.83,1,0.97,0.16,,0.92,0.26,0.86,0.88,0.85,0.84,0.88,0.92,2.42,2.61,0.51,5,,99,14,0.141,,,0.6,,0.571,40.694156,-73.94779
COMMUNITY_PARTNERSHIP_CHARTER_SCHOOL,84K72,13,1125,0.635,42161.63,0.99,0.95,0.15,0.1,0.95,0.16,0.83,0.84,0.79,0.8,0.9,0.87,2.43,2.65,0.55,16,,292,14,0.48,,,0.625,,0.571,40.689626,-73.961094
BEGINNING_WITH_CHILDREN_CHARTER_SCHOOL,84K73,14,1126,0.812,34663.34,0.98,0.95,0.57,0.2,1,,0.88,0.89,0.84,0.87,0.89,0.9,2.32,2.34,0.35,9,,254,8,0.31,,,0.444,,0.25,40.699216,-73.945215
EXPLORE_CHARTER_SCHOOL,84K74,17,11226,0.558,4487.1,1,0.96,0.12,,0.96,0.11,0.83,0.84,0.78,0.73,0.87,0.85,2.36,2.65,0.81,27,,333,4,0.12,,,0.667,,0.65,40.656389,-73.951462
BROOKLYN_PROSPECT_CHARTER_SCHOOL,84K77,15,11218,0.354,,0.63,0.49,0.34,0.37,0.96,0.7,0.85,0.91,0.87,0.92,0.86,0.94,2.82,3.5,0.166,49,0.551,26,52,0.2,0.442,,0.36,0.19,0.365,40.648155,-73.978583
BROWNSVILLE_COLLEGIATE_CHARTER_SCHOOL,84K71,23,11212,0.719,,0.99,0.9,0.18,0.1,0.96,0.6,0.88,0.88,0.83,0.85,0.85,0.91,2.47,2.75,0.64,2,,239,14,0.59,,,0.95,,0.714,40.668635,-73.905086
LEADERSHIP_PREPARATORY_BROWNSVILLE_CHARTER_SCHOOL,84K711,23,11212,0.792,3337.62,1,0.98,0.14,,0.96,0.1,0.9,0.88,0.83,0.83,0.87,0.89,2.62,3.25,0.12,47,,391,113,0.289,,,0.72,,0.54,40.655763,-73.906685
EXCELLENCE_GIRLS_CHARTER_SCHOOL,84K712,16,11221,0.68,4473.95,0.99,0.95,0.11,0.1,0.94,0.18,0.93,0.93,0.84,0.88,0.89,0.88,2.99,3.48,0.222,92,,412,146,0.354,,,0.772,,0.719,40.688119,-73.924441
LEADERSHIP_PREP_CANARSIE_CHARTER_SCHOOL_(LEADERSHIP_PREP_CS_4),84K724,18,11236,0.557,,0.99,0.96,0.06,0.1,0.96,0.1,0.96,0.98,0.93,0.96,0.89,0.96,2.49,2.88,0.6,15,,249,3,0.12,,,0.933,,0.9,40.644044,-73.892737
SUMMIT_ACADEMY_CHARTER_SCHOOL,84K73,15,11231,0.753,,0.97,0.92,0.43,0.3,0.89,0.36,0.87,0.85,0.83,0.86,0.88,0.9,2.27,2.45,0.9,1,,19,5,0.46,,,,,,40.677847,-74.004818
BROOKLYN_EXCELSIOR_CHARTER_SCHOOL,84K731,16,11221,0.699,38826.92,0.99,0.97,0.12,0.1,0.95,0.14,0.84,0.79,0.81,0.73,0.81,0.86,2.35,2.37,0.59,25,,398,41,0.13,,,0.72,,0.756,40.68972,-73.925019
NEW_AMERICAN_ACADEMY_CHARTER_SCHOOL,84K736,18,1123,,51874.13,1,1,0.06,,,,,,,,,,,,,,,57,2,0.35,,,,,,40.648057,-73.922234
BROWNSVILLE_ASCEND_CHARTER_SCHOOL,84K737,23,11212,0.758,33699.66,1,0.98,0.11,,0.95,0.9,0.85,0.87,0.86,0.84,0.83,0.92,2.48,2.65,0.61,34,,55,67,0.122,,,0.382,,0.43,40.668975,-73.917872
BROOKLYN_SCHOLARS_CHARTER_SCHOOL,84K74,19,1128,0.71,33468.7,1,0.92,0.23,,0.95,0.12,0.87,0.88,0.83,0.84,0.89,0.92,2.45,2.73,0.7,31,,415,68,0.164,,,0.484,,0.485,40.669455,-73.867298
SUCCESS_ACADEMY_CROWN_HEIGHTS_(BROOKLYN_7),84K741,17,11225,,39389.2,0.99,0.98,0.07,0.1,,,,,,,,,,,0.273,15,,55,52,0.945,,,0.733,,0.731,40.665905,-73.9492
EXPLORE_EMPOWER_CHARTER_SCHOOL,84K742,17,11213,0.78,3528.22,0.99,0.97,0.08,0.1,0.94,0.17,0.8,0.72,0.8,0.56,0.83,0.75,2.28,2.37,0.54,17,,317,19,0.6,,,0.882,,0.895,40.672706,-73.92893
CONEY_ISLAND_PREPARATORY_PUBLIC_CHARTER_SCHOOL,84K744,21,11223,0.77,,0.84,0.72,0.32,0.16,0.95,0.28,0.86,0.89,0.82,0.85,0.84,0.92,2.52,2.81,0.59,2,0.2,337,42,0.125,0.286,,0.8,,0.857,40.598888,-73.974233
HEBREW_LANGUAGE_ACADEMY_CHARTER_SCHOOL,84K746,22,11234,0.463,57595.61,0.46,0.44,0.04,0.54,0.95,0.1,0.98,0.96,0.97,0.9,0.88,0.95,2.73,3.25,0.97,27,0.815,286,79,0.276,0.722,,0.296,,0.418,40.611413,-73.913977
SUCCESS_ACADEMY_FORT_GREENE_(BROOKLYN_5),84K752,13,1125,,47993.87,0.94,0.91,0.24,0.6,,,,,,,,,,,0.271,13,,48,41,0.854,,,0.692,,0.585,40.696738,-73.976039
SUCCESS_ACADEMY_PROSPECT_HEIGHTS_(BROOKLYN_6),84K756,17,11216,,42721.54,0.98,0.95,0.06,0.2,,,,,,,,,,,0.185,1,,53,37,0.698,,,0.5,,0.622,40.67349,-73.951131
UNITY_PREP_CHARTER_SCHOOL,84K757,13,11221,0.739,,0.99,0.95,0.17,0.1,0.94,0.21,0.81,0.87,0.89,0.87,0.83,0.92,2.26,2.32,0.32,1,,31,7,0.23,,,0.7,,0.714,40.686208,-73.940924
BROOKLYN_URBAN_GARDEN_CHARTER_SCHOOL,84K758,15,11215,0.485,,0.77,0.66,0.33,0.23,0.96,0.8,0.75,0.82,0.83,0.85,0.88,0.89,2.53,2.5,0.64,16,0.5,28,14,0.67,0.571,,0.25,,0.214,40.656204,-73.982638
CANARSIE_ASCEND_CHARTER_SCHOOL,84K759,18,11236,,53389.56,1,0.97,0.06,,,,,,,,,,,,0.76,8,,15,34,0.324,,,0.375,,0.529,40.644209,-73.900824
HYDE_LEADERSHIP_CHARTER_SCHOOL-_BROOKLYN,84K769,19,1127,0.81,3822.3,0.99,0.98,0.27,0.1,0.94,0.25,0.79,0.69,0.83,0.63,0.86,0.83,2.4,2.48,0.47,9,,191,1,0.52,,,1,,0.9,40.667817,-73.898173
ACHIEVEMENT_FIRST_APOLLO_CHARTER_SCHOOL,84K774,19,1128,0.748,36379.99,0.99,0.94,0.26,0.1,0.98,0.2,0.83,0.86,0.92,0.81,0.95,0.92,2.52,2.9,0.75,29,,387,19,0.282,,,0.828,,0.853,40.676982,-73.883838
LEADERSHIP_PREPARATORY_OCEAN_HILL_CHARTER_SCHOOL,84K775,23,11212,0.745,37886.74,0.99,0.96,0.13,0.1,0.95,0.16,0.96,0.95,0.87,0.91,0.9,0.91,2.89,3.59,0.231,97,,421,21,0.477,,,0.84,,0.861,40.672333,-73.906225
OCEAN_HILL_COLLEGIATE_CHARTER_SCHOOL,84K777,23,11233,0.682,,0.99,0.94,0.06,0.1,0.97,,0.93,0.92,0.84,0.9,0.87,0.92,2.63,3,0.12,32,,241,47,0.195,,,0.688,,0.72,40.678113,-73.915211
BROOKLYN_EAST_COLLEGIATE_CHARTER_SCHOOL,84K78,13,11238,0.627,,0.99,0.9,0.09,0.1,0.97,0.4,0.89,0.92,0.83,0.87,0.86,0.93,2.6,2.74,0.118,36,,243,19,0.78,,,0.778,,0.684,40.678584,-73.96634
BEDFORD_STUYVESANT_NEW_BEGINNINGS_CHARTER_SCHOOL,84K782,16,1126,0.789,33933.8,0.99,0.98,0.35,0.1,0.95,0.19,0.84,0.82,0.82,0.74,0.84,0.86,2.4,2.53,0.42,15,,365,19,0.52,,,0.733,,0.632,40.694681,-73.937742
IMAGINE_ME_LEADERSHIP_CHARTER_SCHOOL,84K785,19,1127,0.68,38872.33,0.99,0.98,0.11,0.1,0.94,0.18,0.93,0.98,0.93,0.9,0.91,0.97,2.4,2.8,0.71,9,,126,48,0.381,,,0.778,,0.896,40.660065,-73.883496
